n_anchors,room,room_x,room_y,room_z,trajectory,escenario_error,heterogeneo,n_componentes_error,repeat,n_points,n_valid,mean_error_m,rms_error_m,max_error_m,min_error_m,csv_file
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-biasN_A3-biasN_tag-none,True,3,1,60,60,0.07866375559872497,0.07884938075050198,0.08754182282161216,0.06799504437864687,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-biasN_A3-biasN_tag-none.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-unifN_A3-gauss0_tag-gauss0,True,4,1,60,60,0.08695056994917216,0.09378639863195089,0.1619454336798129,0.024070964476293758,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-unifN_A3-gauss0_tag-gauss0_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-unifN_A3-gauss0_tag-gauss0,True,4,2,60,60,0.10707124033729858,0.11480537721346512,0.22029177970081398,0.028391956531969565,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-unifN_A3-gauss0_tag-gauss0_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-unifN_A3-gauss0_tag-gauss0,True,4,3,60,60,0.10545346258978257,0.11192148714953029,0.20421129427739557,0.050960147466965734,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-unifN_A3-gauss0_tag-gauss0_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gauss0_A2-biasN_A3-biasN_tag-gaussN,True,4,1,60,60,0.10747624032349243,0.10922064072030332,0.17538623337765175,0.0707691176568788,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gauss0_A2-biasN_A3-biasN_tag-gaussN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gauss0_A2-biasN_A3-biasN_tag-gaussN,True,4,2,60,60,0.11545358056826842,0.11807655545746647,0.22192332170676957,0.062337824674840704,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gauss0_A2-biasN_A3-biasN_tag-gaussN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gauss0_A2-biasN_A3-biasN_tag-gaussN,True,4,3,60,60,0.1119598001192172,0.12349273888763584,0.3857010458401598,0.0662915789187496,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gauss0_A2-biasN_A3-biasN_tag-gaussN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-biasP_A3-gaussN_tag-unifS,True,4,1,60,60,0.09128022703451819,0.09563441450263416,0.16730536520894543,0.04371518517976489,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-biasP_A3-gaussN_tag-unifS_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-biasP_A3-gaussN_tag-unifS,True,4,2,60,60,0.08744065011277359,0.09254972687218643,0.18378554579853265,0.04127363650474758,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-biasP_A3-gaussN_tag-unifS_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-biasP_A3-gaussN_tag-unifS,True,4,3,60,60,0.09555782085214666,0.09824166162090343,0.17084127777548758,0.05205455282461738,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-biasP_A3-gaussN_tag-unifS_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-none_A3-biasP_tag-gauss0,True,3,1,60,60,0.10448677317376093,0.11004989999291148,0.18398170938878197,0.041961899991318885,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-none_A3-biasP_tag-gauss0_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-none_A3-biasP_tag-gauss0,True,3,2,60,60,0.10603541898768139,0.11071205136019448,0.17602939972351273,0.0410322847301637,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-none_A3-biasP_tag-gauss0_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-none_A3-biasP_tag-gauss0,True,3,3,60,60,0.08511395042900016,0.08900258221702531,0.15058622024571466,0.005435969552732762,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-none_A3-biasP_tag-gauss0_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-biasN_A3-gaussN_tag-unifN,True,4,1,60,60,0.15835277553044433,0.15974622138916433,0.20530695611889224,0.10545747179610222,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-biasN_A3-gaussN_tag-unifN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-biasN_A3-gaussN_tag-unifN,True,4,2,60,60,0.1447543497625511,0.14612882726975962,0.18998829126963065,0.10307041312679534,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-biasN_A3-gaussN_tag-unifN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-biasN_A3-gaussN_tag-unifN,True,4,3,60,60,0.14935100727551986,0.15034985175136573,0.19052941423094316,0.10618358889889003,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-biasN_A3-gaussN_tag-unifN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-gauss0_A3-gauss0_tag-gaussN,True,4,1,60,60,0.11062187582862988,0.11410243009289787,0.2519011551897054,0.06985523858564929,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-gauss0_A3-gauss0_tag-gaussN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-gauss0_A3-gauss0_tag-gaussN,True,4,2,60,60,0.09431095065522963,0.09751698683397843,0.14883250032359302,0.039152014432500666,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-gauss0_A3-gauss0_tag-gaussN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-gauss0_A3-gauss0_tag-gaussN,True,4,3,60,60,0.12754797718563707,0.1367300625200151,0.27338845886287333,0.07331920866608384,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-gauss0_A3-gauss0_tag-gaussN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-unifN_A3-gaussP_tag-unifS,True,4,1,60,60,0.10460438111090387,0.11093761042430536,0.182657339222189,0.0359327262191627,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-unifN_A3-gaussP_tag-unifS_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-unifN_A3-gaussP_tag-unifS,True,4,2,60,60,0.10928864817348387,0.11350306205307349,0.18139824692971004,0.059709066355016334,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-unifN_A3-gaussP_tag-unifS_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-unifN_A3-gaussP_tag-unifS,True,4,3,60,60,0.12852379135423855,0.13556720342337497,0.23137418493947798,0.04136133763060447,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-unifN_A3-gaussP_tag-unifS_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussN_A3-unifP_tag-gaussP,True,4,1,60,60,0.1409364128927965,0.1461285596009719,0.2151244034724482,0.08398892855336114,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussN_A3-unifP_tag-gaussP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussN_A3-unifP_tag-gaussP,True,4,2,60,60,0.1424509876288084,0.14564309637923317,0.2115602540137681,0.06707751540623218,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussN_A3-unifP_tag-gaussP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussN_A3-unifP_tag-gaussP,True,4,3,60,60,0.1381906884970321,0.14233142145880373,0.21064557937896647,0.07372033200117255,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussN_A3-unifP_tag-gaussP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussN_A2-unifN_A3-gaussP_tag-biasP,True,4,1,60,60,0.10568082355306788,0.10896510403491708,0.15141589622122653,0.03966537224405451,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussN_A2-unifN_A3-gaussP_tag-biasP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussN_A2-unifN_A3-gaussP_tag-biasP,True,4,2,60,60,0.11951379566611132,0.12274433307923446,0.17601322719885756,0.0445679598475806,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussN_A2-unifN_A3-gaussP_tag-biasP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussN_A2-unifN_A3-gaussP_tag-biasP,True,4,3,60,60,0.08352255566743665,0.0890190692934455,0.22346391008967484,0.029661423792149654,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussN_A2-unifN_A3-gaussP_tag-biasP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gauss0_A2-none_A3-gaussN_tag-unifS,True,3,1,60,60,0.07417753793643497,0.09788938996311705,0.26406738120290846,0.004064065091477334,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gauss0_A2-none_A3-gaussN_tag-unifS_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gauss0_A2-none_A3-gaussN_tag-unifS,True,3,2,60,60,0.061818647440688976,0.06986035395778903,0.14637954995138625,0.013722027102190485,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gauss0_A2-none_A3-gaussN_tag-unifS_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gauss0_A2-none_A3-gaussN_tag-unifS,True,3,3,60,60,0.04151542913956194,0.04735049467260077,0.11565942950057798,0.00774204852831783,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gauss0_A2-none_A3-gaussN_tag-unifS_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-none_A3-unifS_tag-biasN,True,3,1,60,60,0.1215729941427059,0.12312768051156872,0.16510398590161363,0.08539399925795357,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-none_A3-unifS_tag-biasN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-none_A3-unifS_tag-biasN,True,3,2,60,60,0.13100064185015914,0.13390255764784403,0.20349399131657014,0.08766899089277802,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-none_A3-unifS_tag-biasN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-none_A3-unifS_tag-biasN,True,3,3,60,60,0.13531564984460995,0.13797575502564444,0.19556237723166944,0.07785400223981603,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-none_A3-unifS_tag-biasN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-gaussN_A3-gaussN_tag-biasN,True,4,1,60,60,0.14762603619542053,0.1490874807904889,0.19321378593699082,0.0841646610665622,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-gaussN_A3-gaussN_tag-biasN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-gaussN_A3-gaussN_tag-biasN,True,4,2,60,60,0.14444335592385826,0.14847362637468353,0.29668186749078945,0.1104704826781804,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-gaussN_A3-gaussN_tag-biasN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-gaussN_A3-gaussN_tag-biasN,True,4,3,60,60,0.1474794410398571,0.14923466502679444,0.19596282399010226,0.09320113500701091,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-gaussN_A3-gaussN_tag-biasN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussN_A2-biasP_A3-unifN_tag-gauss0,True,4,1,60,60,0.11921003516374484,0.12620479839995927,0.20567331721976836,0.041971990005721896,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussN_A2-biasP_A3-unifN_tag-gauss0_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussN_A2-biasP_A3-unifN_tag-gauss0,True,4,2,60,60,0.11067482932259416,0.11914071921915038,0.21981955695508806,0.033070717803907364,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussN_A2-biasP_A3-unifN_tag-gauss0_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussN_A2-biasP_A3-unifN_tag-gauss0,True,4,3,60,60,0.1308535793754267,0.14079737062327674,0.28745777466775885,0.06399560805732998,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussN_A2-biasP_A3-unifN_tag-gauss0_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-biasN_A3-unifN_tag-biasN,True,4,1,60,60,0.12706103462863477,0.12734033406527834,0.14294559463749568,0.10549967866044062,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-biasN_A3-unifN_tag-biasN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-biasN_A3-unifN_tag-biasN,True,4,2,60,60,0.1303141075106454,0.13076544460168044,0.1550201572658168,0.10590771652940266,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-biasN_A3-unifN_tag-biasN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-biasN_A3-unifN_tag-biasN,True,4,3,60,60,0.1255050412255619,0.12587811714540206,0.15300850157995338,0.1083799229489986,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-biasN_A3-unifN_tag-biasN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gauss0_A3-unifN_tag-unifN,True,3,1,60,60,0.12459805509239122,0.12736826593155645,0.18865478351623816,0.07656210149119248,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gauss0_A3-unifN_tag-unifN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gauss0_A3-unifN_tag-unifN,True,3,2,60,60,0.12280016050995615,0.125511108953741,0.19679907762699964,0.07721641859708561,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gauss0_A3-unifN_tag-unifN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gauss0_A3-unifN_tag-unifN,True,3,3,60,60,0.13046687614847163,0.13135871736611082,0.17152837967314072,0.10680495471316473,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gauss0_A3-unifN_tag-unifN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-gaussP_A3-unifP_tag-unifS,True,4,1,60,60,0.09000326988200331,0.0937334242515921,0.14634253892830323,0.03159681328592575,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-gaussP_A3-unifP_tag-unifS_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-gaussP_A3-unifP_tag-unifS,True,4,2,60,60,0.0790638414256685,0.08247111776808948,0.16045535256542423,0.03642912494194744,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-gaussP_A3-unifP_tag-unifS_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-gaussP_A3-unifP_tag-unifS,True,4,3,60,60,0.09057759823521652,0.09470761999284566,0.19230849496570676,0.0456148265982685,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-gaussP_A3-unifP_tag-unifS_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gauss0_A3-unifS_tag-biasP,True,3,1,60,60,0.08590963153250591,0.08742454318065673,0.1410214549569177,0.05885853337591935,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gauss0_A3-unifS_tag-biasP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gauss0_A3-unifS_tag-biasP,True,3,2,60,60,0.08055687198899972,0.0820623096278479,0.12654287352160365,0.05617501634842684,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gauss0_A3-unifS_tag-biasP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gauss0_A3-unifS_tag-biasP,True,3,3,60,60,0.08259914816131042,0.08334820699471363,0.1056058622068853,0.06079136701290957,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gauss0_A3-unifS_tag-biasP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gaussN_A3-biasP_tag-gauss0,True,3,1,60,60,0.08764381225150195,0.09726317186150914,0.19265159461442508,0.017584260341236755,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gaussN_A3-biasP_tag-gauss0_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gaussN_A3-biasP_tag-gauss0,True,3,2,60,60,0.09102798777334851,0.09793940601650987,0.22215865999719117,0.01002692836000647,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gaussN_A3-biasP_tag-gauss0_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-gaussN_A3-biasP_tag-gauss0,True,3,3,60,60,0.1020094757211004,0.10935011957958524,0.19458052646898288,0.03432195224857675,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-gaussN_A3-biasP_tag-gauss0_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussP_A3-biasP_tag-gaussP,True,4,1,60,60,0.13534670979784436,0.13870980146630685,0.20942392790610712,0.07586240292771029,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussP_A3-biasP_tag-gaussP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussP_A3-biasP_tag-gaussP,True,4,2,60,60,0.1251322822203459,0.1286095439614433,0.1996615804837772,0.0749723837497538,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussP_A3-biasP_tag-gaussP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussP_A3-biasP_tag-gaussP,True,4,3,60,60,0.12162250777823538,0.12416159512998445,0.1904205203310144,0.0754310669892632,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussP_A3-biasP_tag-gaussP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifN_A3-biasP_tag-unifN,True,4,1,60,60,0.1285724044060012,0.13307719894581285,0.2012212891177043,0.06858057477882491,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifN_A3-biasP_tag-unifN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifN_A3-biasP_tag-unifN,True,4,2,60,60,0.13201247253774223,0.1364338630066643,0.23279477462735002,0.07497952332466092,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifN_A3-biasP_tag-unifN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifN_A3-biasP_tag-unifN,True,4,3,60,60,0.11375160887037844,0.1171962011818207,0.18575582080611028,0.058704451637381465,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifN_A3-biasP_tag-unifN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-gaussN_A3-gauss0_tag-gauss0,True,4,1,60,60,0.11013656230565397,0.12839324756209106,0.2910273745816772,0.04407115253262595,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-gaussN_A3-gauss0_tag-gauss0_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-gaussN_A3-gauss0_tag-gauss0,True,4,2,60,60,0.09568303592110448,0.10353283994971704,0.2155985173322105,0.03823054727852584,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-gaussN_A3-gauss0_tag-gauss0_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-biasN_A2-gaussN_A3-gauss0_tag-gauss0,True,4,3,60,60,0.08162125308806124,0.08865739121387485,0.1870397161654041,0.017165349247968253,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-biasN_A2-gaussN_A3-gauss0_tag-gauss0_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussP_A3-unifP_tag-unifP,True,4,1,60,60,0.16487209861611823,0.16675773666393792,0.25720948318058373,0.1021130527739536,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussP_A3-unifP_tag-unifP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussP_A3-unifP_tag-unifP,True,4,2,60,60,0.15240582959862878,0.15325806342277684,0.19686956185911117,0.11193874807500774,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussP_A3-unifP_tag-unifP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-gaussP_A3-unifP_tag-unifP,True,4,3,60,60,0.1639638675883627,0.1665548032574143,0.24698788694291357,0.12443209712415869,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-gaussP_A3-unifP_tag-unifP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifS_A2-unifS_A3-gauss0_tag-unifP,True,4,1,60,60,0.08520758804891483,0.08708963184822947,0.12378129211094348,0.040239172447366044,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifS_A2-unifS_A3-gauss0_tag-unifP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifS_A2-unifS_A3-gauss0_tag-unifP,True,4,2,60,60,0.08658626460682341,0.09327732796268579,0.1775433822718861,0.040465121019820464,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifS_A2-unifS_A3-gauss0_tag-unifP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifS_A2-unifS_A3-gauss0_tag-unifP,True,4,3,60,60,0.09279947259241125,0.09586984218072611,0.16946999567316262,0.05157456240791731,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifS_A2-unifS_A3-gauss0_tag-unifP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-biasN_A3-gaussP_tag-unifS,True,4,1,60,60,0.12317665207960712,0.16138772766571322,0.4181756118293708,0.049158832990429675,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-biasN_A3-gaussP_tag-unifS_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-biasN_A3-gaussP_tag-unifS,True,4,2,60,60,0.08206658663666987,0.08640315287598116,0.14589621249952825,0.029012739212881524,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-biasN_A3-gaussP_tag-unifS_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifN_A2-biasN_A3-gaussP_tag-unifS,True,4,3,60,60,0.09056335286688758,0.09541209142664292,0.17639348911926908,0.03717824059933744,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifN_A2-biasN_A3-gaussP_tag-unifS_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-gauss0_A3-unifP_tag-biasN,True,4,1,60,60,0.0785014518905871,0.08143545755515032,0.13667583965202976,0.029180887127252825,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-gauss0_A3-unifP_tag-biasN_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-gauss0_A3-unifP_tag-biasN,True,4,2,60,60,0.07613610415635899,0.08695645120184112,0.18679668813615738,0.01280055553847025,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-gauss0_A3-unifP_tag-biasN_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-gaussP_A2-gauss0_A3-unifP_tag-biasN,True,4,3,60,60,0.0703513011151411,0.07659756133876666,0.14415501347868495,0.017602324494166828,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-gaussP_A2-gauss0_A3-unifP_tag-biasN_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifN_A3-unifS_tag-biasP,True,4,1,60,60,0.13938759481406163,0.1439519932362338,0.21787644350806334,0.05616426420939391,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifN_A3-unifS_tag-biasP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifN_A3-unifS_tag-biasP,True,4,2,60,60,0.1312411407002233,0.13447239076229023,0.20993667176234754,0.06620226214696967,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifN_A3-unifS_tag-biasP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifN_A3-unifS_tag-biasP,True,4,3,60,60,0.1383920784584392,0.14358598715532045,0.22693500256539464,0.06721372576350984,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifN_A3-unifS_tag-biasP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifS_A3-biasN_tag-unifP,True,4,1,60,60,0.12366366472963164,0.1272113903085169,0.20486579490631346,0.07094830401355667,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifS_A3-biasN_tag-unifP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifS_A3-biasN_tag-unifP,True,4,2,60,60,0.10262675416557432,0.10386987036936161,0.14198209300959574,0.06320664925400489,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifS_A3-biasN_tag-unifP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-unifP_A2-unifS_A3-biasN_tag-unifP,True,4,3,60,60,0.11234572764082348,0.114282729699135,0.20859218282467562,0.07190874405209094,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-unifP_A2-unifS_A3-biasN_tag-unifP_rep3.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-unifP_A3-unifP_tag-gaussP,True,3,1,60,60,0.11993148046459451,0.12279449626636683,0.19626036460422727,0.0620174747760708,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-unifP_A3-unifP_tag-gaussP_rep1.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-unifP_A3-unifP_tag-gaussP,True,3,2,60,60,0.10857244622245944,0.11125940617333577,0.18586553019048832,0.051013491398665525,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-unifP_A3-unifP_tag-gaussP_rep2.csv
3,hab_custom,5,8,3,lemniscate,heter_A1-none_A2-unifP_A3-unifP_tag-gaussP,True,3,3,60,60,0.10486994577375304,0.10784717332436772,0.17081486136654842,0.059933133229494374,simulacion_uwb_3anclas_hab_custom_lemniscate_heter_A1-none_A2-unifP_A3-unifP_tag-gaussP_rep3.csv
